Key;English;French;German;Polish;Spanish;Italian;Swedish;Czech;Hungarian;Dutch;Portuguese;Russian;Finnish;
PROV2820;South China Sea;Mer de Chine m廨idionale;Schinesisches Meer;;Mar de la China meridional;;;;;;;;;
PROV2821;Coast of Brunei;C矌e du Brunei;Kte von Brunei;;Costa de Brunei;;;;;;;;;
PROV2822;Coast of Annam;C矌e d'Annam;Kte von Annam;;Costa de Annam;;;;;;;;;
PROV2823;Gulf of Tonkin;Golfe du Tonkin;Golf von Tonkin;;Golfo de Tonk璯;;;;;;;;;
PROV2824;Guangzhou Bay;Baie de Canton;Guangzhou Bay;;Bah燰 de Guangzhou;;;;;;;;;
PROV2825;Taiwan Strait;D彋roit de Ta鵁an;Taiwanstra絽;;Estrecho de Taiwan;;;;;;;;;
PROV2826;Yang Tse Delta;Delta du Yangts?Yangtsedelta;;Delta del Yang Tse;;;;;;;;;
PROV2827;Yellow Sea;Mer Jaune;gelbes Meer;;Mar Amarillo;;;;;;;;;
PROV2828;Korea Bay;Baie de Cor嶪;Koreanische Bucht;;Bah燰 de Corea;;;;;;;;;
PROV2829;South Korean Sea;Mer de Cor嶪 m廨idionale;Skoreanisches Meer;;Mar de Corea del Sur;;;;;;;;;
PROV2832;Tatar Straits;D彋roit des Tatars;Tatarstra絽;;Estrecho de Tatar;;;;;;;;;
PROV2833;Amur Delta;Delta d'Amur;Amurdelta;;Delta del Amur;;;;;;;;;
PROV2835;Bay of Komenskoie;Baie de Komenskoie;Bucht von Komenskoie;;Bah燰 de Komenskoie;;;;;;;;;
PROV2840;Tsugaru Strait;D彋roit de Tsugaru ;Tsugarustra絽;;Estrecho de Tsugaru ;;;;;;;;;
PROV2841;Sea of Japan;Mer du Japon;Japanisches Meer;;Mar del Jap鏮;;;;;;;;;
PROV2842;Amakusa Sea;Mer d'Amakusa ;Amakusa-See;;Mar de Amakusa;;;;;;;;;
PROV2844;Tokai Sea;Mer du Tokai;Tokaisee;;Mar de Tokai;;;;;;;;;
PROV2845;Ryukyu Islands;姤es Ryukyu;Ryukyu-Inseln;;Islas Ryukyu;;;;;;;;;
PROV2846;Luzon Strait;D彋roit de Lu蔞n;Luzonstra絽;;Estrecho de Luz鏮;;;;;;;;;
PROV2847;Paracel Islands;姤es Paracel;Paracelinseln;;Islas Paracel;;;;;;;;;
PROV2848;Manila Bay;Baie de Manille;Bucht von Manila;;Bah燰 de Manila;;;;;;;;;
PROV2849;Coast of Luzon;C矌e de Lu蔞n;Kte von Luzon;;Costa de Luzon;;;;;;;;;
PROV2850;Gulf of Leyte;Golfe de Leyte;Golf von Leyte;;Golfo de Leyte;;;;;;;;;
PROV2851;Sulu Sea;Mer de Sulu;Sulusee;;Mar de Sul?;;;;;;;;
PROV2854;Sea of Banda;Mer de Banda;See von Banda;;Mar de Banda;;;;;;;;;
PROV2855;Philippine Sea;Mer des Philippines;Philippinische See;;Mar de Filipinas;;;;;;;;;
PROV2858;Vilian Strait;D彋roit de Vilian;Vilianstra絽;;Estrecho de Vilian ;;;;;;;;;
PROV2859;Trobrian Islands;姤es Trobriand;Trobrian-Inseln;;Islas Trobrian;;;;;;;;;
PROV2860;Torres Strait;D彋roit de Torres;Torresstra絽;;Estrecho de Torres;;;;;;;;;
PROV2861;Arafuam Sea;Mer d'Arafuam;Arafuam-See;;Mar de Arafuam ;;;;;;;;;
PROV2863;Gulf of Carpentaria;Golfe de Carpentarie ;Gof von Carpentaria;;Golfo de Carpentaria;;;;;;;;;
PROV2864;Great Barrier Reef;Grande barri鋨e de corail;Gro絽s Barrier-Riff;;Gran Barrera de Arrecifes;;;;;;;;;
PROV2865;Capricorn Bay;Baie du Capricorne;Capricorn-Bucht;;Bah燰 de Capricorn ;;;;;;;;;
PROV2866;Cape Howe;Cap Howe;Cape Howe;;Cabo Howe;;;;;;;;;
PROV2867;Bass Strait;D彋roit de Bass;Bass-Stra絽;;Estrecho de Bass;;;;;;;;;
PROV2868;Kangaroo Island;姤e Kangourou;Kangaroo Island;;Isla de los Canguros;;;;;;;;;
PROV2869;Great Australian Bight;Grande baie australienne;Gro絽 Australische Bucht;;Gran Bah燰 Australiana;;;;;;;;;
PROV2870;Cape Leeuwin;Cap Leeuwin;Cape Leeuwin;;Cabo Leeuwin;;;;;;;;;
PROV2871;Shark Bay;Baie Shark;Shark Bay;;Bah燰 del Tibur鏮;;;;;;;;;
PROV2872;Northwest Cape;Cap Nord-Ouest;Northwest Cape;;Cabo Noroeste;;;;;;;;;
PROV2873;King Sound;King Sound;King Sound;;King Sound;;;;;;;;;
PROV2874;Tasman Plateau;Plateau de Tasmanie;Tasmanische Plateau;;Plataforma de Tasman;;;;;;;;;
PROV2875;Toogee Ridge;La cr皻e de Toogee;Toogee Grat;;Cresta de Toogee;;;;;;;;;
PROV2876;Cook Strait;D彋roit de Cook;Cookstra絽;;Estrecho de Cook;;;;;;;;;
PROV2877;Northern Tasman Sea;Mer de Tasmanie septentrionale;N顤dliche Tasmanische See;;Mar de Tasmania Septentrional;;;;;;;;;
PROV2878;Cape Farewell;Cap Farvel;Cape Farewell;;Cabo Farewell;;;;;;;;;
PROV2879;Coast of New Zealand;C矌e de la Nouvelle-Z幨ande;Kte von Neuseeland;;Costa de Nueva Zelanda;;;;;;;;;
PROV2880;Southern Tasman Sea;Sud de la mer Tasman;Sliche Tasmanische See;;Sur del mar de Tasmania;;;;;;;;;
PROV2881;Canterbury Bight;Canterbury Bight;Canterbury-Bucht;;Canterbury Bight;;;;;;;;;
PROV2882;New Caledonian Sea;Mer de Nouvelle-Cal嶮onie;Neukaledonische See;;Mar de Nueva Caledonia;;;;;;;;;
PROV2883;Coral Sea;Mer de Corail;Korallensee;;Mar del Coral;;;;;;;;;
PROV2884;Gilbert Sea;Mer de Gilbert;Gilbertsee;;Mar de Gilbert;;;;;;;;;
PROV2885;Solomon Sea;Mer des Salomon;Solomon-See;;Mar de las Salom鏮;;;;;;;;;
PROV2886;Nauru Island;姤e de Nauru;Nauru;;Isla de Nauru ;;;;;;;;;
PROV2887;Melanesia Sea;Mer de M幨an廥ie;Melanesische See;;Mar de Melanesia ;;;;;;;;;
PROV2888;Micronesia Sea;Mer de Micron廥ie;Mikronesische See;;Mar de Micronesia ;;;;;;;;;
PROV2889;Philippine Trench;Faille Philippine;Philippinengraben;;Fosa de las Filipinas;;;;;;;;;
PROV2890;Philippine Basin;Bassin Philipin;Philippinenbecken;;Cuenca de las Filipinas;;;;;;;;;
PROV2891;Tinian Sea;Mer de Tinian;Tinian-See;;Mar de Tinian;;;;;;;;;
PROV2892;Iwo Jima Sea;Mer d'Iwo Jima;Iwo Jima-See;;Mar de Iwo Jima ;;;;;;;;;
PROV2893;Taihei Ocean;Oc嶧n de Taihei;Taihei-Ozean;;Oc嶧no de Taihei;;;;;;;;;
PROV2894;The Kuriles;姤es Kouriles;Kurilen;;Las Kuriles;;;;;;;;;
PROV2895;Bay of Uka;Baie d'Uka;Bucht von Uka;;Bah燰 de Uka;;;;;;;;;
PROV2896;Bay of Oljut;Baie d'Oljut;Bucht von Oljut;;Bah燰 de Oljut;;;;;;;;;
PROV2897;Bay of Anadyr;Baie d'Anadyr;Bucht von Anadyr;;Bah燰 de Anadyr;;;;;;;;;
PROV2898;Yekaterina Plains;Plaines d'Ekaterina;Jekaterina-Ebene;;Litoral de Yekaterina;;;;;;;;;
PROV2899;Horn of Africa;Corne de l'Afrique;Horn von Afrika;;Cuerno de 繈rica;;;;;;;;;
PROV2900;Coast of Pepper;C矌e de Pepper;Pfefferkte;;Costa de la Pimienta;;;;;;;;;
PROV2901;Zanzibar Strait;Canal de Zanzibar;Sansibarstra絽;;Estrecho de Zanz燢ar;;;;;;;;;
PROV2902;Mozambique Channel;Canal du Mozambique;Mosambik-Kanal;;Canal de Mozambique;;;;;;;;;
PROV2903;Diego Suarez Bay;Baie de Diego-Suarez;Diego Suarez-Bucht;;Bah燰 de Diego Su嫫ez ;;;;;;;;;
PROV2904;Western Arabian Sea;Mer d'Arabie occidentale;Westarabische See;;Mar Ar墎igo occidental;;;;;;;;;
PROV2905;Eastern Arabian Sea;Mer d'Arabie orientale;Ostarabische See;;Mar Ar墎igo oriental;;;;;;;;;
PROV2906;The Seychelles;Seychelles;Seychellen;;Las Seychelles;;;;;;;;;
PROV2907;Coast of Tamatave;C矌e de Tamatave;Kte von Tamatave;;Costa de Tamatave;;;;;;;;;
PROV2908;The Mascareignes;Mascareignes;Mascareignen;;Las Mascareignes;;;;;;;;;
PROV2909;Gulf of Zambeze;Golfe du Zamb鋠e;Golf von Zambeze;;Golfo de Zambeze;;;;;;;;;
PROV2910;Coast of Natal;C矌e de Natal;Kte von Natal;;Costa de Natal;;;;;;;;;
PROV2911;Mozambique Plateau;;;;;;;;;;;;;
PROV2912;Transkei Basin;;;;;;;;;;;;;
PROV2913;Agulhas Bank;;;;;;;;;;;;;
PROV2914;Coast of Namibia;C矌e de Namibie;Kte von Namibia;;Costa de Namibia;;;;;;;;;
PROV2915;Coast of Angola;C矌e d'Angola;Kte von Angola;;Costa de Angola;;;;;;;;;
PROV2916;Gulf of Kongo;Golfe du Congo;Kongo-Golf;;Golfo del Congo;;;;;;;;;
PROV2917;Coast of Cameroon;C矌e du Cameroun;Kte von Kamerun;;Costa de Camer;;;;;;;;;
PROV2919;Gold Coast;C矌e d'Or;Goldkte;;Costa de Oro;;;;;;;;;
PROV2920;Ivory Coast;C矌e-d'Ivoire;Elfenbeinkte;;Costa de Marfil;;;;;;;;;
PROV2923;Mauritanian Coast;C矌e mauritanienne;Kte von Mauritanien;;Costa de Mauritania;;;;;;;;;
PROV2924;Canarian Sea;C矌e canarienne;Kanarische See;;Mar de las Canarias;;;;;;;;;
PROV2925;Coast of Morocco;C矌e du Maroc;Kte von Marokko;;Costa de Marruecos;;;;;;;;;
PROV2926;Jan Mayen Sea;Mer ce Jan Mayen;Jan-Mayen-See;;Mar de Jan Mayen ;;;;;;;;;
PROV2927;Spitzberg Sea;Mer de Spitzberg;See von Spitzbergen;;Mar de Spitzberg ;;;;;;;;;
PROV2928;Icelandic Sea;Mer d'Islande;Islandmeer;;Mar de Islandia;;;;;;;;;
PROV2929;Shetland Straits;D彋roit des Shetland;Shetlandstra絽;;Estrecho de Shetland;;;;;;;;;
PROV2930;Coast of Iceland;C矌e d'Islande;Kte von Island;;Costa de Islandia;;;;;;;;;
PROV2931;Northeastern Atlantic;Altantique Nord-Est;Nrdostatlantik;;Atl嫕tico Nororiental;;;;;;;;;
PROV2932;Rockall;Rockall;Rockall;;Rockall;;;;;;;;;
PROV2933;Denmark Strait;D彋roit du Danemark;Stra絽 von D鄚emark;;Estrecho de Dinamarca;;;;;;;;;
PROV2934;Eastern Coast of Greenland;C矌e orientale du Grland;Ostkte Gr霵lands;;Costa de Groenlandia Oriental;;;;;;;;;
PROV2935;Western Coast of Greenland;C矌e occidentale du Grland;Westkte Gr霵lands;;Costa de Groenlandia Occidental;;;;;;;;;
PROV2936;Labrador Strait;D彋roit du Labrador;Labradorstra絽;;Estrecho de Labrador;;;;;;;;;
PROV2937;Baffin Bay;Baie de Baffin;Baffin Bay;;Bah燰 de Baffin;;;;;;;;;
PROV2938;Hudson Straits;D彋roit d'Hudson;Hudsonstra絽;;Estrecho de Hudson;;;;;;;;;
PROV2939;James Bay;Baie de James;James Bay;;Bah燰 de James ;;;;;;;;;
PROV2940;Western Hudson Bay;Baie d'Hudson occidentale;West-Hudson Bay;;Bah燰 de Hudson Occidental;;;;;;;;;
PROV2941;Eastern Hudson Bay;Baie d'Hudson orientale;Ost-Hudson Bay;;Bah燰 de Hudson Oriental;;;;;;;;;
PROV2942;Foxe Basin;Bassin de Foxe;Foxe Basin;;Foxe Basin;;;;;;;;;
PROV2943;Gulf of St. Lawrence;Golfe du Saint-Laurent;Golf von St. Lawrence;;Golfo de San Lawrence;;;;;;;;;
PROV2944;Cabot Strait;D彋roit de Cabot;Cabot-Stra絽;;Estrecho de Caboto;;;;;;;;;
PROV2945;Gulf of Maine;;;;;;;;;;;;;
PROV2946;Strait of Belle Isle;D彋roit de Belle Isle;Stra絽 von Belle Isle;;Estrecho de Belle Isle;;;;;;;;;
PROV2947;Fortune Bay;Baie de Fortune;Fortune Bay;;Bah燰 de Fortune;;;;;;;;;
PROV2948;Notre Dame Bay;Baie de Notre Dame;Notre Dame Bay;;Bah燰 de Notre Dame;;;;;;;;;
PROV2949;Labrador Basin;;;;;;;;;;;;;
PROV2950;Evlanov Seamount;;;;;;;;;;;;;
PROV2951;Hecala Seamount;Mont sous-marin de Hecala;Hecala Seamount;;Plataformas de Hecala;;;;;;;;;
PROV2952;Massachusetts Bay;Baie du Massachusetts;Massachusetts Bay;;Bah燰 de Massachusetts ;;;;;;;;;
PROV2955;Coast of Carolina;C矌e de Caroline;Kte von Carolina;;Costa de Carolina;;;;;;;;;
PROV2956;Blake Plateau;;;;;;;;;;;;;
PROV2957;Coast of the Bahamas;C矌e des Bahamas;Kte der Bahamas;;Costa de las Bahamas;;;;;;;;;
PROV2958;Florida Straits;D彋roit de Floride;Floridastra絽;;Estrecho de Florida;;;;;;;;;
PROV2959;Apalachee Bay;Baie d'Apalachee;Apalachee Bay;;Bah燰 de los Apalaches ;;;;;;;;;
PROV2960;Mobile Bay;Baie de Mobile;Mobile Bay;;Bah燰 de Mobile ;;;;;;;;;
PROV2961;Galveston Bay;Baie de Galveston ;Galveston Bay;;Bah燰 de Galveston ;;;;;;;;;
PROV2962;Tampico Bay;Baie de Tampico;Tampico Bay;;Bah燰 de Tampico ;;;;;;;;;
PROV2963;Yucatan Sea;Mer du Yucatan;Yucatansee;;Mar de Yucat嫕 ;;;;;;;;;
PROV2964;Gulf of Mexico;Golfe du Mexique;Golf von Mexico;;Golfo de M憖ico;;;;;;;;;
PROV2965;Yucatan Channel;Canal du Yucatan;Yucatankanal;;Canal de Yucat嫕;;;;;;;;;
PROV2966;Gulf of Honduras;;;;;;;;;;;;;
PROV2967;Nicaragua Rise;;;;;;;;;;;;;
PROV2968;Clark Basin;;;;;;;;;;;;;
PROV2969;Cayman Trench;;;;;;;;;;;;;
PROV2970;Colombia Basin;;;;;;;;;;;;;
PROV2971;Yucat嫕 Basin;;;;;;;;;;;;;
PROV2972;Gulf of Venezuela;;;;;;;;;;;;;
PROV2973;Bonaire Basin;;;;;;;;;;;;;
PROV2974;Baeta Ridge;;;;;;;;;;;;;
PROV2975;Tobago Basin;;;;;;;;;;;;;
PROV2976;Venezuela Basin;;;;;;;;;;;;;
PROV2977;Caicos Bank;;;;;;;;;;;;;
PROV2978;Great Bahama Bank;;;;;;;;;;;;;
PROV2979;Puerto Rico Trench;;;;;;;;;;;;;
PROV2980;Guyana Coast;C矌e de Guyane;Kte von Guyana;;Costa de Guyana;;;;;;;;;
PROV2981;Coast of Amap?C矌e d'Amapa;Kte von Amapa;;Costa de Amapa;;;;;;;;;
PROV2982;Amazonas Gulf;Golfe d'Amazonas;Amazonas-Golf;;Golfo del Amazonas;;;;;;;;;
PROV2983;Coast of Brazil;C矌e du Br廥il;Kte von Brazil;;Costa de Brasil;;;;;;;;;
PROV2984;Coast of Recife;C矌e de Recife;Kte von Recife;;Costa de Recife;;;;;;;;;
PROV2985;Coast of Pernambuco;C矌e de Pernambuc;Kte von Pernambuco;;Costa de Pernambuco;;;;;;;;;
PROV2986;Todos os Santos Bay;Baie de Todos Santos;Todos Santos-Bucht;;Bah燰 de Todos los Santos ;;;;;;;;;
PROV2987;Rio De Janeiro;Rio de Janeiro;Rio de Janeiro;;R甐 de Janeiro;;;;;;;;;
PROV2988;Baia Paranagu?Baia Parangua;Baia Parangua;;Baia Parangua;;;;;;;;;
PROV2989;Rio De La Plata;Rio de la Plata;Rio De La Plata;;R甐 de la Plata;;;;;;;;;
PROV2990;Bahia Blanca;Bahia Blanca;Bahia Blanca;;Bah燰 Blanca;;;;;;;;;
PROV2991;Coast of Patagonia;C矌e de Patagonie;Kte von Patagonia;;Costa de la Patagonia;;;;;;;;;
PROV2992;Magellan Strait;D彋roit de Magellan;Magellanstra絽;;Estrecho de Magallanes;;;;;;;;;
PROV2993;South Chilean Coast;C矌e chilienne m廨idionale;Schilenische Kte;;Costa meridional de Chile;;;;;;;;;
PROV2994;Coast of Chile;C矌e du Chili;Kte von Chile;;Costa de Chile;;;;;;;;;
PROV2995;Atacama Coast;C矌e d'Atacama;Atacama-Kte;;Costa de Atacama;;;;;;;;;
PROV2996;Antofagasta Coast;C矌e d'Antofagasta ;Antofagasta-Kte;;Costa de Antofagasta;;;;;;;;;
PROV2997;Arequipa Bay;Baie d'Arequipa;Arequipa Bay;;Bah燰 de Arequipa;;;;;;;;;
PROV2998;Coast of Peru;C矌e du P廨ou;Kte von Peru;;Costa de Per?;;;;;;;;
PROV2999;Guayaquil Bay;Baie de Guayaquil;Guayaquil-Bucht;;Bah燰 de Guayaquil ;;;;;;;;;
PROV3000;Coast of Ecuador;C矌e d'夯uateur;Kte von Ecuador;;Costa de Ecuador;;;;;;;;;
PROV3001;Gulf of Panama;Golfe de Panama;Golf von Panama;;Golfo de Panam?;;;;;;;;
PROV3002;Bay of Costa Rica;Baie de Costa Rica;Costa Rica-Bucht;;Bah燰 de Costa Rica;;;;;;;;;
PROV3003;Acapulco Bay;Baie d'Acapulco;Acapulco-Bucht;;Bah燰 de Acapulco;;;;;;;;;
PROV3004;Manzanilla Bay;Baie de Manzanilla;Manzanilla-Bucht;;Bah燰 de Manzanilla;;;;;;;;;
PROV3005;Mazatlan Bay;Baie de Mazatlan;Mazatlan-Bucht;;Bah燰 de Mazatl嫕 ;;;;;;;;;
PROV3006;Gulf of California;Golfe de Californie;Golf von Kalifornien;;Golfo de California;;;;;;;;;
PROV3007;Coast of Baja;C矌e de Baja;Kte von Baja;;Costa de Baja;;;;;;;;;
PROV3008;Santa Catalina Islands;姤e de Santa Catalina;Santa Catalina-Inseln;;Islas de Santa Catalina;;;;;;;;;
PROV3009;Coast of California;C矌e de Californie;Kte von Kalifornien;;Costa de California;;;;;;;;;
PROV3010;Coast of Oregon;C矌e d'Oregon;Kte von Oregon;;Costa de Oreg鏮;;;;;;;;;
PROV3011;Coast of Columbia;C矌e de Columbia;Kte von Kolumbien;;Costa de Columbia;;;;;;;;;
PROV3012;Hecate Strait;D彋roit d'Hecate;Hecatestra絽;;Estrecho de Hecate ;;;;;;;;;
PROV3013;Gulf of Alaska;Golfe d'Alaska;Golf von Alaska;;Golfo de Alaska;;;;;;;;;
PROV3014;Coast of Alaska;C矌e d'Alaska;Kte von Alaska;;Costa de Alaska;;;;;;;;;
PROV3015;Kuskowim Bay;Baie de Kuskokwim;Kuskowim-Bucht;;Bah燰 de Kuskowim ;;;;;;;;;
PROV3016;Hatton Bank;Banc Hatton;Hatton Bank;;Hatton Bank;;;;;;;;;
PROV3017;Eastern Gibbs Fracture;Fracture Gibbs orientale;Eastern Gibbs Fracture;;Fractura de Gibbs oriental;;;;;;;;;
PROV3018;Western Gibbs Fracture;Fracture Gibbs occidentale;Western Gibbs Fracture;;Fractura de Gibbs occidental;;;;;;;;;
PROV3019;Iberian Shelf;Talus ib廨ique;Iberischer Festlandsockel;;Plataforma Ib廨ica;;;;;;;;;
PROV3020;Sea of Azores;Mer des A蔞res;Azorensee;;Mar de Azores;;;;;;;;;
PROV3021;Corner Seamounts;Monts sous-marins de Corner;Corner Seamounts;;Plataforma de Corner;;;;;;;;;
PROV3022;New England Seamounts;Monts sous-marins de Nlle-Angleterre;New England Seamounts;;Plataforma de Nueva Inglaterra;;;;;;;;;
PROV3023;Sable Island Bank;Banc de l'螿e de Sable;Sable Island Bank;;Ribera de la Isla de Sable;;;;;;;;;
PROV3024;Blake Plateau;Plateau de Blake;Blake Plateau;;Plataforma de Blake;;;;;;;;;
PROV3025;West Bermuda Sea;Mer des Bermudes occidentale;West-Bermudasee;;Mar de Bermuda Occidental;;;;;;;;;
PROV3026;East Bermuda Sea;Mer des Bermudes orientale;Ost-Bermudasee;;Mar de Bermuda Oriental;;;;;;;;;
PROV3027;Canary Current;Courant des Canaries;Kanarenstrom;;Corriente de las Canarias;;;;;;;;;
PROV3028;Northern Guiana Basin;Bassin de Guyane septentrional;Nordguiana-Becken;;Cuenca septentrional de las Guayanas;;;;;;;;;
PROV3029;Guiana Basin;Bassin de Guyane;Guianabecken;;Cuenca de las Guyanas;;;;;;;;;
PROV3030;Southern Guiana Basin;Bassin de Guyane m廨idional;Sguianabecken;;Cuenca meridional de las Guayanas;;;;;;;;;
PROV3031;Canary Approach;Approche des Canaries;Canary Approach;;Costas de las Canarias;;;;;;;;;
PROV3032;Cape Verde Approach;Approche du Cap-Vert;Cap Verde Approach;;Costas de Cabo Verde;;;;;;;;;
PROV3033;Cruiser Tablemount;Guyot du Cruiser;Cruiser Tablemount;;Meseta marina Cruiser;;;;;;;;;
PROV3034;Barracuda Fracture Zone;Zone de fracture de Barracuda;Barracuda-Frakturzone;;Zona de fractura de Barracuda;;;;;;;;;
PROV3035;Eastern Sargasso Sea;Mer des Sargasses orientale;Ost-Sargassosee;;Mar de los Sargazos Oriental;;;;;;;;;
PROV3036;Central Sargasso Sea;Mer des Sargasses centrale ;Zentral-Sargassosee;;Mar de los Sargazos Central;;;;;;;;;
PROV3037;Fernando de Noronha Islands;Faille de Romanche;Romanche-Graben;;Paso de Romanche;;;;;;;;;
PROV3038;East Guinea Basin;Bassin de Guin嶪 orientale;Ostguinea-Becken;;Cuenca de Guinea Oriental;;;;;;;;;
PROV3039;West Guinea Basin;Bassin de Guin嶪 occidentale;Westguinea-Becken;;Cuenca de Guinea Occidental;;;;;;;;;
PROV3040;Argentine Sea;Mer d'Argentine;Argentinische See;;Mar Argentino;;;;;;;;;
PROV3042;Cornet Bank;Banc de Cornet;Cornet Bank;;Ribera de Cornet;;;;;;;;;
PROV3043;Vema Channel;Canal de Vema ;Vemakanal;;Canal de Vema;;;;;;;;;
PROV3044;South Brazil Basin;Bassin du Br廥il m廨idional;Sbrasilianisches Becken;;Cuenca meridional de Brasil;;;;;;;;;
PROV3045;Zapiola Plain;Plaine de Zapiola;Zapiola-Ebene;;Plataforma de Zapiola;;;;;;;;;
PROV3046;Argentine Basin;Bassin d'Argentine;Argentinien-Ebene;;Cuenca de Argentina;;;;;;;;;
PROV3047;Falkland Plateau;Plateau des Malouines;Falkland-Plateau;;Banco de las Malvinas;;;;;;;;;
PROV3048;Coast of Falklands;C矌e des Malouines;Falklandkte;;Costa de las Malvinas;;;;;;;;;
PROV3049;Romanche Gap;Archipel de Fernando de Noronha;Fernando de Noronha-Inseln;;Islas de Fernando de Noronha;;;;;;;;;
PROV3050;North Brazil Basin;Bassin du Br廥il septentrional;Nordbrasilianisches Becken;;Cuenca septentrional de Brasil;;;;;;;;;
PROV3051;Sierra Leone Basin;Bassin de la Sierra Leone;Sierra Leone-Becken;;Cuenca de Sierra Leona;;;;;;;;;
PROV3052;Martin Vaz Ridge;Dorsale de Martin Vaz;Martin Vaz-Rken;;Dorsal de Mart璯 Vaz;;;;;;;;;
PROV3053;West Coast of Ascension;C矌e occidentale d'Ascension;Westkte von Ascension;;Costa occidental de Ascensi鏮;;;;;;;;;
PROV3054;East Coast of Ascension;C矌e orientale d'Ascension;Ostkte von Ascension;;Costa oriental de Ascensi鏮;;;;;;;;;
PROV3055;Walvis Ridge;Dorsal de Walvis;Walfischrken;;Dorsal de Walvis;;;;;;;;;
PROV3056;Cape Plain;Plaine du Cap;Kapebene;;Plataforma del Cabo;;;;;;;;;
PROV3057;Gough Island;姤e de Gough;Gough;;Isla de Gough ;;;;;;;;;
PROV3058;Coast of Tristan da Cunha;C矌e de Tristan da Cunha;Kte von Tristan da Cunha;;Costa de Tristan da Cunha;;;;;;;;;
PROV3059;San Marin Gap;Faille de San Marin;San Marin-Graben;;Paso de San Marin;;;;;;;;;
PROV3060;South Sandwich Islands;姤es Sandwich du sud;S-Sandwichinseln;;ISlas de Sandwich del Sur;;;;;;;;;
PROV3061;Inaccessible Island;姤e Inaccessible;Unzug鄚gliche Insel;;Isla Inaccesable;;;;;;;;;
PROV3062;Bouvet Island;姤e Bouvet;Bouvet-Insel;;Isla de Bouvet;;;;;;;;;
PROV3063;Agulhas Basin;;;;;;;;;;;;;
PROV3064;Gulf of Bengal;Golfe du Bengal;Golf von Bengalen;;Golfo de Bengala;;;;;;;;;
PROV3065;Northern Bay of Bengal;Baie septentrionale du Bengal;Nordbucht von Bengalen;;Bah燰 de Bengala Septentrional;;;;;;;;;
PROV3066;Southern Bay of Bengal;Baie m廨idionale du Bengal;Sbucht von Bengalen;;Golfo de Bengala meridional;;;;;;;;;
PROV3067;Ceylon Sea;Mer de Ceylan;Ceylonsee;;Mar de Ceil嫕;;;;;;;;;
PROV3068;Coast of Maldives;C矌e des Maldives;Kte von Maldives;;Costa de las Maldivas;;;;;;;;;
PROV3069;Eight Degree Channel;Canal de Eight Degree;Acht-Grad-Kanal;;Canal de Eight Degree;;;;;;;;;
PROV3070;Madingley Rise;Plateau de Madingley;Madingley-H鐬e;;Falla de Madingley;;;;;;;;;
PROV3071;Arabian Basin;Bassin arabe;Arabisches Becken;;Cuenca Ar墎iga;;;;;;;;;
PROV3072;One and a Half Degree Channel;Courant de Souadou;Anderthalb-Grad-Kanal;;Canal de One and a Half Degree;;;;;;;;;
PROV3073;Chagos Archipelago;Archipel des Chagos;Chagos-Archipel;;Archipi幨ago de Chagos;;;;;;;;;
PROV3074;Cocos Basin;Bassin des Cocos;Kokosbecken;;Cuenca de Cocos;;;;;;;;;
PROV3075;Southern Sumatra Trench;Fosse m廨idionale de Sumatra;S-Sumatragraben;;Fosa de Sumatra Meridional;;;;;;;;;
PROV3076;Coast of the Keelings;C矌es des Keelings;Kte der Keelings;;Costa de las Keelings;;;;;;;;;
PROV3078;Agulhas Plateau;;;;;;;;;;;;;
PROV3079;Del Cano Rise;Plateau de Del Cano;Del Cano-H鐬e;;Elevaci鏮 del Cano;;;;;;;;;
PROV3080;Madagascar Plateau;;;;;;;;;;;;;
PROV3081;Crozet Island;Archipel Crozet;Crozet-Insel;;Isla de Crozet ;;;;;;;;;
PROV3082;Mascarene Plain;Plaine de Mascarene;Mascarene-Ebene;;Mascarenas;;;;;;;;;
PROV3083;Rodrigues Island;姤e Rodrigues;Rodrigues-Insel;;Isla de Rodrigues;;;;;;;;;
PROV3084;Southwest Indian Basin;Bassin indien sud-ouest;Swestindisches Becken;;Cuenca sudoccidental de la India;;;;;;;;;
PROV3085;Kerguelen Islands;Iles Kerguelen;Kerguelen;;Islas de Kerguelen ;;;;;;;;;
PROV3086;St Paul Island;姤e de St Paul;St Paul;;Isla de San Pablo;;;;;;;;;
PROV3087;Broken Ridge;Dorsale de Broken;Broken Ridge;;Dorsal de Broken ;;;;;;;;;
PROV3088;South Australian Basin;Bassin australien du sud;Saustralisches Becken;;Cuenca Australiana Meridional;;;;;;;;;
PROV3089;Egeria Fracture Zone;Zone de fracture d'Egeria;Egeria-Frakturzone;;Zona de Fractura de Egeria;;;;;;;;;
PROV3090;Argo Zone;Zone d'Argo;Argo-Zone;;Zona de Argo;;;;;;;;;
PROV3091;Cuvier Basin;Bassin de Cuvier;Cuvierbecken;;Cuenca de Cuvier;;;;;;;;;
PROV3092;Wallaby Plateau;Plateau de Wallaby;Wallaby Plateau;;Banco de Wallaby;;;;;;;;;
PROV3093;Ninety East Ridge;Dorsale de Ninety East;Ninety East Ridge;;Dorsal de Ninety East;;;;;;;;;
PROV3094;Roa Rise;Plateau de Roa;Roa Rise;;Falla de Roa;;;;;;;;;
PROV3095;Vening-Meinesz Seamounts;Monts sous-marins de Venig-Meisenz;Venig-Meisenz Seamounts;;Plataforma de Venig-Meisenz ;;;;;;;;;
